id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist,
1766,0.0772,733,241133,744,0.0,1,341,-3.51,1,0.0553,92515,4.0,528,0,Sweetest Girl (Dollar Bill),Wyclef Jean,
1767,0.0138,701,283093,457,0.0,8,54,-8562,0,0.0311,127925,4.0,292,0,Slow Jam,Usher,
1768,218,408,230000,582,0.0,11,159,-8305,1,0.0508,114926,5.0,0.34,0,Ironic - 2015 Remastered,Alanis Morissette,
1769,0.0227,816,247840,0.5,1.53e-06,1,0.0733,-4551,1,0.03,124037,4.0,654,0,U Got It Bad,Usher,
1770,257,662,223440,507,0.0,5,0.0465,-8238,1,118,86412,4.0,652,0,My Boo,Usher,
1771,466,635,244160,0.54,0.0,7,0.0524,-8122,1,0.0246,99.99,4.0,586,0,Don't Love You No More (I'm Sorry),Craig David,
1772,163,622,249093,593,0.0,7,0.0979,-8352,0,0.0916,94364,4.0,595,0,Let Me Love You,Mario,
1773,0.00541,538,214200,677,0.0,0,236,-6099,1,187,132346,5.0,919,0,Just a Friend 2002 - Radio Edit,Mario,
1774,273,713,271333,678,0.0,5,149,-3525,0,102,138009,4.0,738,0,Say My Name,Destiny's Child,
1775,0.00543,771,230200,685,0.00157,1,0.0537,-4639,1,0.0567,88997,4.0,683,0,"Jumpin', Jumpin'",Destiny's Child,
1776,362,0.73,221133,602,3.69e-06,6,169,-3782,0,206,97954,4.0,932,0,"Independent Women, Pt. I",Destiny's Child,
1777,139,845,256027,576,0.0,11,0.0764,-5.15,0,153,127641,4.0,455,0,"Bills, Bills, Bills",Destiny's Child,
1778,102,721,263440,723,4.4e-06,2,0.0651,-7.08,0,0.0631,88933,4.0,769,0,No More (Baby I'ma Do Right),3LW,
1779,0.0382,518,300573,666,2.47e-05,0,289,-5306,1,0.0313,130048,4.0,254,0,Summer Is Over feat. Sara Bareilles,Jon McLaughlin,
1780,201,415,251640,661,0.0,7,143,-4629,1,0.0296,156177,4.0,283,0,Beautiful Disaster,Jon McLaughlin,
1781,245,319,252053,664,0.0,1,0.0812,-4.85,1,0.0357,112377,5.0,441,0,Human,Jon McLaughlin,
1782,787,386,226840,248,1.49e-06,11,143,-11.42,1,0.0291,106259,3.0,153,0,So Close,Jon McLaughlin,
1783,0.0193,439,206000,906,0.0,3,373,-4.8,1,0.0439,161905,4.0,0.69,0,In Love With a Girl,Gavin DeGraw,
1784,789,764,224987,348,0.0,9,0.0997,-7.98,1,0.0643,119651,4.0,773,0,Simple Love Song,Anuhea,
1785,214,685,339733,607,0.0,11,345,-5301,1,0.0431,125011,4.0,463,0,Honeymoon Avenue,Ariana Grande,
1786,413,454,194707,521,0.0,7,119,-4143,1,0.0285,72.28,4.0,231,0,Tattooed Heart,Ariana Grande,
1787,831,0.4,327773,337,0.0,2,0.0934,-7404,1,0.0355,108196,5.0,354,0,Almost Is Never Enough,Nathan Sykes,
1788,789,664,145707,0.32,0.0,4,152,-7356,1,0.0322,141916,3.0,0.71,0,Perfect Harmony,Rags Cast,
1789,268,562,235947,659,0.0,10,133,-5234,1,0.0824,87539,4.0,246,0,Pyramid (feat. Iyaz),Charice,
1790,0.74,637,233000,659,0.0,3,227,-6964,1,0.0409,102029,4.0,531,0,Best Friend,Jason Chen,
1791,962,0.47,246896,271,0.0,8,106,-8335,1,0.0392,129623,4.0,396,0,Over And Over Again,Nathan Sykes,
1792,126,758,222733,699,0.0,0,0.0643,-4217,1,51,95011,4.0,724,0,Put Your Arms Around Me,Natasha Bedingfield,
1793,0.0269,704,196853,604,0.0,1,0.0835,-4865,1,0.0308,115.48,4.0,486,0,Try Everything,Shakira,
1794,0.39,712,181880,0.62,0.0,4,0.0994,-4187,1,0.0888,99953,4.0,519,0,Starving,Hailee Steinfeld,
1795,0.00406,616,206013,709,2.56e-06,10,501,-6134,1,0.0312,122984,4.0,545,0,I Dare You,Bea Miller,
1796,771,658,241813,566,0.0,7,167,-6179,1,0.0259,80035,4.0,513,0,Force of Nature,Bea Miller,
1797,0.0305,555,187973,0.79,0.0,3,94,-5777,1,0.0507,79016,4.0,519,0,Perfect Picture,Bea Miller,
1798,0.0278,0.51,164347,708,3.86e-06,9,117,-3092,0,51,188058,4.0,767,0,Tangled Up In Me,Skye Sweetnam,
1799,0.0273,487,208360,759,0.0,11,165,-4849,1,0.0405,80958,4.0,238,0,Why Can't I?,Liz Phair,
1800,0.0901,635,225400,977,2.61e-06,5,241,-3213,0,0.0588,111955,4.0,431,0,God Is a DJ,P!nk,
1801,0.0637,406,224848,638,0.0,9,107,-6085,0,0.13,177916,4.0,404,0,Save My Soul,JoJo,
1802,0.0368,277,244413,604,0.0,0,365,-3778,0,62,199519,3.0,0.28,0,Mad Love.,JoJo,
1803,0.19,776,239880,507,0.0,9,0.12,-5752,0,0.0405,98051,4.0,0.51,0,Secret Love,JoJo,
1804,122,498,197847,586,0.0,6,106,-5936,1,0.31,81945,4.0,489,0,Dear No One,Tori Kelly,
1805,466,657,204960,485,0.0,3,0.0889,-5634,0,0.0672,135805,4.0,402,0,First Heartbreak,Tori Kelly,
1806,104,652,249960,621,5.3e-06,9,0.0382,-8677,0,263,169983,4.0,647,0,Video,India.Arie,
1807,152,494,227928,542,0.0,6,101,-6995,1,0.0277,81.34,4.0,246,0,"Beauty and the Beast - From ""Beauty and the Beast""",Ariana Grande,
1808,0.0458,732,241387,772,0.0,11,0.76,-7974,0,0.0382,130.14,4.0,763,0,I2I,Tevin Campbell,
1809,0.00411,557,242973,796,0.0,3,0.0951,-4147,1,0.0482,127999,4.0,452,0,Confetti Falling,Big Time Rush,
1810,211,627,245200,669,2.72e-06,0,111,-9985,1,0.0412,94029,4.0,0.5,0,You Gotta Be,Des'ree,
1811,429,616,169307,401,0.0,0,161,-7318,1,0.0344,143.75,4.0,354,0,Can't Blame a Girl for Trying,Sabrina Carpenter,
1812,0.00486,586,192720,637,2.97e-06,8,112,-6621,1,0.0274,88025,4.0,331,0,Eyes Wide Open,Sabrina Carpenter,
1813,0.00397,763,187960,569,7.85e-05,6,0.0755,-5585,1,0.0401,122988,4.0,751,0,"Wildside - From ""Adventures in Babysitting""",Sofia Carson,
1814,256,539,243773,658,0.0,0,286,-5109,1,0.0295,136357,3.0,494,0,Can I Have This Dance,High School Musical Cast,
1815,0.4,679,266867,657,0.0,5,0.0497,-9897,1,0.0255,97.8,4.0,558,0,Hold On,Wilson Phillips,
1816,0.0156,627,164840,871,4.63e-06,1,0.23,-4403,0,0.0336,129059,4.0,677,0,Be My Baby,Bea Miller,
1817,828,717,260187,0.32,0.0,3,107,-8393,1,0.0283,107946,4.0,331,0,Photograph (feat. Bea Miller),Boyce Avenue,
1818,0.41,694,244189,472,0.0,8,233,-8.62,1,0.0281,95002,4.0,466,0,Closer (feat. Sarah Hyland),Boyce Avenue,
1819,299,0.51,178320,602,0.0,3,126,-6317,1,0.0616,148077,4.0,305,0,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Hailee Steinfeld,
1820,382,428,291640,514,0.0,7,186,-5021,1,0.0271,135819,4.0,141,0,From This Moment On,Shania Twain,
1821,0.45,551,212560,527,0.0,3,0.0867,-7119,1,0.0302,133758,4.0,662,0,You're Still The One,Shania Twain,
1822,0.0136,523,214827,828,0.000255,1,165,-4696,1,0.0762,96952,4.0,473,0,Everywhere,Michelle Branch,
1823,0.00509,571,234147,0.89,0.0,9,0.0769,-1.6,1,0.0395,110958,4.0,725,0,Just The Girl,The Click Five,
1824,0.0535,0.5,217440,802,0.0,2,103,-4205,1,104,174039,4.0,743,0,Pieces Of Me,Ashlee Simpson,
1825,0.000668,493,202496,956,0.0,1,416,-4221,0,138,160006,4.0,467,0,She Looks So Perfect,5 Seconds of Summer,
1826,0.00216,659,216454,0.9,0.0,4,111,-4856,1,0.0317,118.04,4.0,882,0,She's Kinda Hot,5 Seconds of Summer,
1827,0.0236,0.92,293827,654,0.0158,11,0.0359,-3051,0,0.0401,117046,4.0,856,0,Billie Jean,Michael Jackson,
1828,0.0491,779,258040,867,7.98e-06,3,197,-3704,0,0.0457,138858,4.0,918,0,Beat It - Single Version,Michael Jackson,
1829,0.11,758,198507,927,0.0285,9,374,-2768,1,0.0509,115076,4.0,953,0,Black or White - Single Version,Michael Jackson,
1830,0.0367,608,297400,816,0.000554,1,116,-5926,1,0.11,114484,4.0,497,0,The Way You Make Me Feel,Michael Jackson,
1831,0.43,794,319307,798,1.15e-05,8,114,-5639,1,0.0366,100338,4.0,268,0,Man In The Mirror,Michael Jackson,
1832,0.23,888,238733,815,0.000424,11,127,-4909,0,0.0404,127273,4.0,0.96,0,P.Y.T. (Pretty Young Thing),Michael Jackson,
1833,0.00388,492,186867,797,0.0,11,466,-4666,1,0.0388,79513,4.0,533,0,Ultimate,Lindsay Lohan,
1834,107,632,249147,518,0.0,6,354,-6126,1,0.0313,90007,4.0,0.45,0,If I Were a Boy,Beyoncé,
1835,143,658,252053,696,0.0,3,131,-4293,1,0.0707,85998,4.0,655,0,With You,Chris Brown,
1836,0.0371,672,278036,819,0.000184,11,203,-4457,1,0.0463,120013,4.0,452,0,Forever,Chris Brown,
1837,309,421,285120,407,0.000961,10,0.11,-7445,1,0.0267,139028,3.0,168,0,A Thousand Years,Christina Perri,
1838,0.0345,589,207145,0.83,0.0,1,344,-5547,1,0.0984,94999,4.0,595,0,Gave Me Something,Jess Glynne,
1839,0.00159,642,227344,823,0.0,0,0.0776,-5717,1,0.0289,122977,4.0,441,0,Hold My Hand,Jess Glynne,
1840,106,677,152333,437,0.0,4,0.0897,-7413,1,0.0322,108054,4.0,455,0,"When Will My Life Begin - From ""Tangled""/Soundtrack Version",Mandy Moore,
1841,845,0.24,224240,0.16,0.0,5,0.0842,-14213,1,0.0301,92742,4.0,199,0,"I See the Light - From ""Tangled""/Soundtrack Version",Mandy Moore,
1842,0.0647,575,244667,886,0.000187,5,709,-5182,1,34,96308,4.0,608,0,Torn,Natalie Imbruglia,
1843,197,794,281773,891,9.04e-05,1,136,-6918,1,0.0439,104315,4.0,813,0,Ain't Nobody,Chaka Khan,
1844,0.0029,555,271560,0.63,0.00681,4,336,-13.11,1,0.0353,128661,4.0,488,0,Dreams,The Cranberries,
1845,307,556,251253,517,0.00115,9,77,-8769,1,0.0287,169938,4.0,779,0,I Knew I Loved You,Savage Garden,
1846,413,625,270333,426,0.0,2,116,-8392,0,0.0271,110018,4.0,123,0,Un-Break My Heart,Toni Braxton,
1847,0.0704,689,269173,677,0.0,0,0.0877,-6.36,1,0.0326,153919,4.0,265,0,Breathe Again,Toni Braxton,
1848,0.0117,852,267440,563,1.96e-05,10,119,-8663,0,0.0377,92112,4.0,887,0,You're Makin' Me High,Toni Braxton,
1849,371,814,268040,431,0.0,8,335,-9125,1,0.0936,129957,4.0,546,0,My Little Secret,Xscape,
1850,0.0527,701,255453,383,0.0,10,0.0525,-9016,1,0.0284,135877,4.0,241,0,One Of Those Love Songs,Xscape,
1851,415,773,256720,309,0.00014,7,111,-8.5,0,0.0339,128105,4.0,411,0,Softest Place On Earth,Xscape,
1852,311,657,260427,456,0.0,0,0.0922,-8917,1,0.0345,115.4,4.0,181,0,The Arms of the One Who Loves You,Xscape,
1853,0.00947,739,261933,947,2.99e-05,11,326,-1915,0,0.0412,88009,4.0,762,0,He Wasn't Man Enough,Toni Braxton,
1854,259,534,249813,642,0.0,9,0.29,-3971,1,0.0504,92963,4.0,139,0,Secret Love Song,Little Mix,
1855,784,485,180640,332,0.000122,4,146,-9244,1,0.0338,130813,4.0,255,0,I Can't Fall in Love Without You,Zara Larsson,
1856,965,0.71,275280,0.0565,0.0,7,0.0889,-15099,1,0.0534,123994,4.0,352,0,Lost Boy,Ruth B.,
1857,524,849,203720,531,0.0,7,0.0693,-5534,1,258,91927,4.0,771,0,Yesterday,Atmosphere,
1858,622,413,168480,439,0.00562,10,0.0704,-8537,1,31,97942,4.0,336,0,Honest,Joseph,
1859,904,513,193917,274,9.27e-06,0,0.1,-13577,1,0.0289,129834,4.0,381,0,When Will I Learn,Kina Grannis,
1860,701,447,171046,288,1.56e-06,4,0.0915,-9131,1,0.0298,139522,4.0,352,0,Lady Brain,The Harmaleighs,
1861,265,546,201413,0.76,7.47e-05,8,0.0948,-6763,1,0.0428,151456,4.0,461,0,Cleopatra,The Lumineers,
1862,286,614,264151,549,2.64e-06,5,142,-6986,1,0.0516,77926,4.0,255,0,Heavy,Birdtalker,
1863,0.0299,604,203310,841,0.00382,1,136,-5145,1,0.0423,138976,4.0,585,0,Celeste,Ezra Vine,
1864,859,606,201333,411,0.00247,1,252,-11765,1,0.0316,117819,4.0,234,0,Don't Say,Lullanas,
1865,323,661,186492,544,0.0222,7,0.0871,-11193,1,0.0304,139012,4.0,307,0,Like Home,Colin & Caroline,
1866,395,644,195107,523,0.0,4,93,-7.66,1,0.0378,95966,4.0,453,0,I Know,Sammy Brue,
1867,208,645,150706,0.52,0.0,1,0.0842,-7417,1,0.0576,169986,4.0,395,0,Adventurers,Holley Maher,
1868,0.0897,499,195000,0.94,7.28e-05,0,109,-2741,1,0.0332,112.02,4.0,451,0,Back to You,WILD,
1869,185,0.52,238093,497,0.00785,2,109,-9925,1,0.0403,148895,4.0,0.41,0,Memorial Day,The Accidentals,
1870,0.0754,655,202163,873,0.0,7,105,-4992,0,0.0692,130018,4.0,571,0,Fire,Majozi,
1871,245,602,156360,771,0.0,3,107,-4494,1,0.04,125024,4.0,387,0,I Keep Ticking On,The Harmaleighs,
1872,266,626,233760,601,0.00405,2,112,-6.4,1,0.0309,120046,4.0,187,0,Automatic,Castro,
1873,0.58,599,245960,699,276,1,108,-7588,0,0.1,120927,4.0,312,0,Ohio - filous Remix,Damien Jurado,
1874,0.0331,678,198760,783,1.51e-05,7,134,-4672,0,0.0828,102.0,4.0,687,0,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,
1875,0.0816,611,152869,487,116,2,111,-10629,1,0.0275,105034,3.0,667,0,Bath Salts,Travis Hayes,
1876,994,206,336000,0.0347,828,1,131,-25351,1,0.0431,67584,4.0,0.0378,0,"Nocturne No.1 In B Flat Minor, Op.9 No.1",Frédéric Chopin,
1877,0.00832,0.64,268360,864,0.0,7,123,-6576,1,0.0315,102026,4.0,735,0,Semi-Charmed Life,Third Eye Blind,
1878,211,581,272507,817,1.42e-06,0,246,-6542,1,0.0382,141607,4.0,772,0,Mr. Jones,Counting Crows,
1879,0.00162,543,256733,912,2.1e-06,7,0.0565,-10.71,1,0.0601,103731,4.0,0.83,0,Two Princes,Spin Doctors,
1880,9.24e-05,547,239227,693,5.46e-05,0,113,-8786,1,0.0353,119567,4.0,581,0,Save Tonight,Eagle-Eye Cherry,
1881,0.00117,464,236067,785,1.46e-06,6,328,-7.42,0,0.0436,153005,4.0,505,0,Hey Jealousy,Gin Blossoms,
1882,0.000372,615,185093,657,0.0204,7,132,-6873,1,29,109.95,4.0,0.78,0,Good,Better Than Ezra,
1883,0.00131,417,263280,946,0.0,10,154,-4056,0,0.0507,95245,4.0,501,0,If You Could Only See,Tonic,
1884,171,618,300773,896,0.0,2,0.0875,-5357,1,0.0307,113961,4.0,727,0,You Get What You Give,New Radicals,
1885,0.00913,638,238093,666,0.000843,8,111,-7056,0,0.0233,100.01,4.0,474,0,Why I'm Here,Oleander,
1886,0.00468,499,134200,873,0.0,6,165,-3902,1,0.0386,142726,4.0,869,0,Lump,The Presidents Of The United States Of America,
1887,0.0108,743,243333,0.67,0.0702,1,0.22,-4547,0,0.0293,110832,4.0,934,0,Someday - Remastered,Sugar Ray,
1888,0.0558,0.6,196116,811,6.82e-06,5,109,-7693,1,0.0788,124303,4.0,601,0,All I Want,Toad The Wet Sprocket,
1889,0.0067,0.42,238667,672,0.0,6,108,-7902,1,27,168019,4.0,459,0,Push,Matchbox Twenty,
1890,0.16,561,295493,555,0.0,11,114,-9734,0,0.0287,134369,4.0,509,0,What's Up?,4 Non Blondes,
1891,0.000891,481,189333,0.94,0.0,7,0.0939,-5204,1,66,96493,4.0,643,0,Absolutely (Story of a Girl) - Radio Mix,Nine Days,
1892,417,566,132307,804,0.0,6,112,-5783,1,0.0364,149989,4.0,868,0,Roll To Me,Del Amitri,
1893,0.0437,637,208493,846,0.0,1,105,-3663,1,0.0346,103119,4.0,596,0,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,
1894,114,483,219467,818,0.0,11,367,-7666,1,0.0444,175668,4.0,0.69,0,Inside Out,Eve 6,
1895,219,701,144333,261,0.0,0,0.0821,-19846,1,0.0938,97042,4.0,895,0,Blister in the Sun - 2002 Remastered Version,Violent Femmes,
1896,0.00971,498,215573,685,775,3,365,-11795,1,0.0394,112.49,4.0,781,0,Cannonball,The Breeders,
1897,0.00133,291,289907,0.79,5.61e-06,11,0.0811,-5683,0,0.0363,155667,3.0,493,0,Iris,The Goo Goo Dolls,
1898,0.0271,0.48,164467,891,3.24e-06,2,185,-5001,1,0.0332,123961,4.0,646,0,Into Your Arms,The Lemonheads,
1899,0.25,0.58,235173,575,1.83e-05,3,0.0813,-7.72,1,0.0231,92934,4.0,372,0,Mmm Mmm Mmm Mmm,Crash Test Dummies,
1900,0.35,926,199853,916,6.17e-06,10,0.0234,-2221,0,0.0929,110007,4.0,903,0,Hollaback Girl,Gwen Stefani,
1901,0.0584,967,242733,583,0.0,7,0.0519,-5562,0,0.0789,117.0,4.0,965,0,SexyBack,Justin Timberlake,
1902,0.0823,741,289133,748,0.0,0,0.34,-6299,1,0.0264,127965,4.0,616,0,I Gotta Feeling,The Black Eyed Peas,
1903,185,757,211160,725,5.56e-05,0,568,-4.86,0,0.0315,92.96,4.0,887,0,...Baby One More Time,Britney Spears,
1904,173,618,217893,794,0.000226,1,144,-6985,1,126,175822,4.0,919,0,Genie In A Bottle (Album Version),Christina Aguilera,
1905,139,671,243493,727,0.0,7,123,-7585,1,35,102358,4.0,0.82,0,Fantasy,Mariah Carey,
1906,0.0251,743,214400,675,0.000717,8,0.0685,-4267,0,0.0953,92909,4.0,604,0,No Scrubs,TLC,
1907,0.0661,639,232987,849,0.02,4,0.15,-5474,0,0.0361,90562,4.0,668,0,Drive,Incubus,
1908,0.00129,494,169027,946,0.0,4,398,-2757,1,0.0637,103408,4.0,713,0,My Own Worst Enemy,Lit,
1909,101,768,173027,864,0.0,11,162,-6145,1,0.0324,110008,4.0,876,0,Wannabe - Radio Edit,Spice Girls,
1910,0.0028,686,211000,915,7.16e-06,7,233,-4447,1,0.0364,110054,4.0,784,0,Tearin' up My Heart - Radio Edit,*NSYNC,
1911,313,593,239440,642,0.000582,2,0.0804,-7284,1,0.0299,76403,4.0,755,0,I Try,Macy Gray,
1912,0.25,295,225933,593,0.0,11,236,-7572,1,0.0555,85482,4.0,361,0,Ironic,Alanis Morissette,
1913,1.92e-05,439,234800,931,1.21e-05,11,193,-2.59,0,0.0473,135944,4.0,516,0,Learn to Fly,Foo Fighters,
1914,0.16,609,294987,923,4.73e-06,9,295,-3908,1,0.0338,115996,4.0,0.96,0,Smooth,Santana,
1915,161,667,213000,728,0.0,6,199,-5476,0,0.0272,99014,4.0,449,0,I Want It That Way,Backstreet Boys,
1916,0.43,566,279400,705,0.0,0,109,-7569,1,0.0311,168152,4.0,785,0,Truly Madly Deeply,Savage Garden,
1917,0.0534,748,198067,939,0.0,0,0.32,-4288,0,0.0341,104001,4.0,962,0,(You Drive Me) Crazy,Britney Spears,
1918,0.0962,0.72,188107,898,0.0,11,0.0675,-3701,0,0.0997,143431,4.0,964,0,Pretty Fly (For a White Guy),The Offspring,
1919,0.0449,706,225253,893,1.04e-06,10,301,-4355,0,0.0449,108006,4.0,616,0,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,
1920,153,831,239227,921,0.00213,5,305,-2383,0,0.0581,108002,4.0,808,0,Remember the Time,Michael Jackson,
1921,0.0863,675,239933,553,7.58e-06,7,118,-7775,1,0.0486,90.02,4.0,0.57,0,Meet Virginia,Train,
1922,363,622,195467,692,0.000158,7,193,-6.97,1,0.0276,112053,4.0,758,0,Last Kiss,Pearl Jam,
1923,0.000501,749,195107,745,0.00403,2,333,-10625,1,164,101972,4.0,461,0,Jump,Kris Kross,
1924,0.0296,0.6,270427,931,7.1e-05,7,392,-4647,1,0.0734,140123,4.0,527,0,"Girls, Girls, Girls",Mötley Crüe,
1925,0.0475,559,209413,868,0.000176,5,776,-5276,1,0.17,156295,4.0,608,0,Don't Stop Me Now - Remastered 2011,Queen,
1926,632,631,219160,363,4.64e-05,5,84,-14331,1,0.0336,138367,4.0,268,0,Coming Around Again,Carly Simon,
1927,284,778,218093,824,0.0,10,405,-5892,0,0.0712,100024,4.0,767,0,Hips Don't Lie,Shakira,
1928,0.00542,875,272080,631,2.54e-06,1,127,-3475,1,99,120002,4.0,552,0,Don't Cha,The Pussycat Dolls,
1929,0.00281,633,197124,976,1.29e-05,8,382,-5362,1,0.0519,142027,4.0,471,0,Every time we touch,Cascada,
1930,101,835,272533,687,0.0,5,132,-3.18,1,184,94059,4.0,826,0,Where Is The Love?,The Black Eyed Peas,
1931,0.0446,853,267080,676,3.37e-05,6,0.0514,-5533,0,0.0715,122.65,4.0,558,0,Don't Stop The Music,Rihanna,
1932,0.0559,514,254027,911,0.0,1,775,-2027,0,0.41,161109,4.0,614,0,Survivor,Destiny's Child,
1933,0.00125,649,230747,815,4.31e-05,3,671,-3796,0,0.0415,126.03,4.0,774,0,Last Friday Night (T.G.I.F.),Katy Perry,
1934,265,793,197027,832,6.84e-06,1,207,-4861,0,0.0405,107647,4.0,859,0,"Whenever, Wherever",Shakira,
1935,0.12,851,237200,806,1.39e-06,4,122,-4618,1,0.0788,119002,4.0,769,0,Poker Face,Lady Gaga,
1936,0.0572,585,244507,776,7.74e-06,5,0.3,-5898,1,0.0459,77987,4.0,0.43,0,Complicated,Avril Lavigne,
1937,132,658,243493,781,0.0,9,0.0877,-8759,1,124,168883,4.0,929,0,Das Lied Der Schluempfe,Vader Abraham,
1938,121,0.81,226333,885,3.39e-06,1,191,-10116,0,0.0659,107024,4.0,853,0,Because We Want To,Billie Piper,
1939,0.0174,757,205080,902,6.04e-06,7,0.0975,-6747,1,0.0369,130.05,4.0,853,0,Cheeky Song (Touch My Bum),The Cheeky Girls,
1940,0.00599,618,187760,0.96,0.0,4,58,-6382,1,0.0327,131988,4.0,949,0,Agadoo - original,Black Lace,
1941,0.0561,766,204960,725,0.0,9,0.0942,-6.36,1,0.0294,121797,4.0,964,0,Achy Breaky Heart,Billy Ray Cyrus,
1942,0.00733,845,187840,768,5.04e-06,6,0.0575,-5448,1,188,100.0,4.0,954,0,Jenny from the Block - Track Masters Remix,Jennifer Lopez,
1943,0.0581,0.64,272160,947,0.0,9,0.0656,-3925,0,102,145108,4.0,0.68,0,Look At Me,Geri Halliwell,
1944,0.0803,524,393827,429,1.37e-05,1,0.0726,-10064,1,0.0279,131206,4.0,237,0,(Everything I Do) I Do It For You,Bryan Adams,
1945,573,498,200400,467,0.0,1,103,-7283,1,0.03,117.78,4.0,402,0,Against All Odds (Take a Look at Me Now),Mariah Carey,
1946,284,672,212288,709,0.000608,1,83,-7884,1,0.0232,98972,4.0,652,0,Anyone Can Fall In Love,Anita Dobson,
1947,674,528,182213,271,0.0,3,0.19,-12762,1,0.0299,136.08,4.0,0.49,0,There's No One Quite Like Grandma - 2003 Remastered Version,St. Winifred's School Choir,
1948,453,511,406280,453,0.000212,3,0.0865,-6803,0,0.0314,138309,4.0,142,0,Earth Song - Remastered Version,Michael Jackson,
1949,342,0.53,259040,445,4.28e-06,10,0.0423,-10907,1,0.0318,77092,4.0,495,0,The Lady In Red,Chris de Burgh,
1950,707,433,281253,364,3.75e-06,4,171,-8842,1,0.0293,98981,1.0,0.0384,0,"My Heart Will Go On (Love Theme from ""Titanic"")",Céline Dion,
1951,267,563,315787,847,0.0,0,243,-6.19,1,325,82757,4.0,0.81,0,Can I Touch You...There?,Michael Bolton,
1952,0.25,764,205507,811,0.000112,1,198,-5245,1,0.0323,95024,4.0,967,0,Lucky,Britney Spears,
1953,0.00754,653,238693,933,0.0,6,0.0574,-6041,1,0.0522,132965,4.0,413,0,Believe,Cher,
1954,422,927,249382,721,4.36e-05,8,0.0422,-12561,1,0.0908,103018,4.0,966,0,Macarena,Los Del Rio,
1955,0.16,0.85,234827,623,523,5,0.0395,-12256,0,34,119891,4.0,963,0,Boys,Sabrina,
1956,441,762,193160,705,0.0,4,118,-5082,1,0.0991,119439,4.0,776,0,Shaddap You Face,Joe Dolce,
1957,0.0336,959,268840,545,0.0,7,0.15,-14855,1,0.0623,115266,4.0,733,0,Ice Ice Baby,Vanilla Ice,
1958,154,664,222029,679,0.000307,9,0.0694,-9.08,0,0.0298,104851,4.0,728,0,Touch Me (I Want Your Body),Samantha Fox,
1959,719,836,204827,395,1.4e-05,3,0.0694,-12015,1,0.0336,104058,3.0,575,0,Grandad,Clive Dunn,
1960,537,191,184800,664,1.23e-06,1,353,-4125,1,0.0456,203822,3.0,545,0,Puppy Love,Donny Osmond,
1961,0.00769,771,197933,812,0.0013,10,0.37,-6113,0,133,97721,4.0,524,0,Girl You Know It's True,Milli Vanilli,
1962,0.0588,653,216613,748,0.0,10,194,-6323,0,211,172008,4.0,809,0,Mysterious Girl,Peter Andre,
1963,721,366,191009,363,0.000636,3,154,-9768,1,0.0288,132758,4.0,262,0,Every Loser Wins,Nick Berry,
1964,0.00513,685,267947,948,0.00347,9,0.17,-5182,1,0.0457,104881,4.0,627,0,MMMBop,Hanson,
1965,677,423,322933,655,0.0,2,317,-5374,1,0.0812,103.72,4.0,298,0,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,
1966,483,687,152400,724,0.0,7,57,-4206,1,69,139705,4.0,974,0,"To Roz Bikini (Itsy, Bitsy, Teenie, Weenie)",Polina,
1967,0.00141,895,179000,883,0.000383,7,274,-8919,1,216,131644,4.0,893,0,Hoochie Mama,2 LIVE CREW,
1968,0.0459,616,252040,0.91,0.0,0,343,-3004,1,0.0386,144073,4.0,684,0,Rockstar,Nickelback,
1969,288,668,312640,897,0.0,6,513,-3982,1,255,95952,4.0,512,0,Miracles,Insane Clown Posse,
1970,0.0364,549,202787,576,1.94e-06,9,147,-6282,1,0.0263,118709,3.0,462,0,Fuck You Bitch,Wheeler Walker Jr.,
1971,141,615,203067,403,0.0,0,0.0706,-17264,1,102,80171,4.0,707,0,Fog On the Tyne,Lindisfarne,
1972,0.0423,854,222080,903,0.00576,11,316,-6821,0,147,131.02,4.0,818,0,Cha Cha Slide,Mr. C,
1973,0.00135,446,223840,764,0.0,10,99,-5042,1,33,172094,4.0,0.52,0,How You Remind Me - LP Mix,Nickelback,
1974,0.000204,614,211067,873,504,11,346,-6353,1,0.0616,132074,4.0,615,0,Burn It To The Ground,Nickelback,
1975,8.67e-05,485,249067,911,0.0,3,92,-5749,1,0.0355,89956,4.0,0.55,0,If Today Was Your Last Day,Nickelback,
1976,0.000102,446,190787,0.9,1.89e-05,10,0.0404,-3541,0,0.0489,187961,4.0,884,0,When We Stand Together,Nickelback,
1977,0.0707,947,150152,829,0.0,9,0.28,-5337,0,361,129991,4.0,837,0,Fuck Kd,StaRR Lyfe,
1978,0.17,466,183484,0.72,0.0,9,315,-6105,1,348,139.87,4.0,393,0,Now I Do What I Want,Lil Zay Poppin,
1979,342,591,178026,0.75,363,1,0.0804,-6599,0,0.0479,149931,4.0,0.38,0,300 Violin Orchestra,Jorge Quintero,
1980,0.00574,682,192000,812,0.0,1,0.0553,-2691,0,118,104891,4.0,347,0,Shape of You (Major Lazer Remix) [feat. Nyla & Kranium],Ed Sheeran,
